Country,Year,Status,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population (in 100K), thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
48,2013,1,74.0,0,7.46,2183.106986,98.0,3,65.4,0,99.0,9.26,99.0,0.1,21874.8195,19.65,0.8,0.7,0.86,17.1
11,2013,0,77.0,0,11.77,702.359357,98.0,39,63.0,1,99.0,1.57,99.0,0.1,4651.38647,111.83,1.0,0.9,0.889,16.3
86,2006,1,21.0,31,0.2,45.87989927,69.0,2838,14.4,41,91.0,5.7,89.0,0.2,348.6314534,25.95,17.4,18.0,0.476,9.6
121,2013,1,13.0,3,1.29,594.6453102,98.0,16,59.3,3,98.0,7.26,98.0,0.1,4199.47253,11.15,6.4,6.3,0.72,14.7
37,2012,1,181.0,2,2.48,591.7757569,92.0,0,54.1,2,93.0,6.7,92.0,0.3,3827.786267,62.21,1.6,1.6,0.67,13.2
8,2011,1,125.0,5,1.98,263.142699,84.0,0,48.8,6,91.0,5.1,87.0,0.1,7189.691229,9.17,2.8,2.9,0.741,11.7
63,2000,1,292.0,9,6.0,112.541157,99.0,245,43.9,10,96.0,4.16,97.0,0.1,1229.958,148.84,2.7,2.7,0.676,12.1
73,2011,1,441.0,32,1.23,13.77617463,97.0,26,18.0,50,97.0,11.67,97.0,11.2,512.125451,156.28,6.7,6.6,0.444,10.6
83,2002,1,416.0,87,2.16,40.82597077,76.0,7155,17.3,127,76.0,6.45,76.0,14.5,262.884551,191.4,4.0,4.0,0.311,6.2
12,2014,1,177.0,0,6.58,670.0920883,95.0,0,5.1,0,95.0,5.79,95.0,0.2,4852.223666,3.52,3.4,3.4,0.705,12.8
80,2008,1,225.0,2,4.26,181.0123284,96.0,31,44.9,2,95.0,5.58,96.0,0.1,2139.625631,26.28,2.2,2.3,0.673,13.4
1,2005,1,15.0,1,5.16,26.99312143,98.0,6,49.9,1,97.0,6.12,98.0,0.1,279.142931,3.11,1.8,1.8,0.685,10.8
88,2004,1,194.0,4,3.81,36.81621175,79.0,0,45.7,4,8.0,6.13,79.0,0.3,191.55157,0.54,2.1,2.0,0.587,11.0
18,2011,0,144.0,1,10.67,875.1495189,96.0,157,63.3,1,95.0,6.88,95.0,0.1,7813.83499,73.48,2.0,2.0,0.775,14.2
52,2001,1,247.0,1,6.71,15.54978677,85.0,0,36.4,1,9.0,5.82,85.0,1.7,925.582546,7.52,5.9,5.7,0.606,10.9
74,2013,1,128.0,3,0.53,110.6779711,96.0,195,38.5,4,97.0,4.2,97.0,0.1,1882.27842,29.77,7.8,7.6,0.779,12.9
12,2003,1,21.0,0,5.67,312.7995946,96.0,0,42.6,0,95.0,4.53,96.0,1.5,3679.99523,0.27,3.6,3.6,0.684,12.2
83,2001,1,48.0,90,2.09,37.82511936,25.0,7085,16.9,132,72.0,5.64,73.0,13.4,256.4414872,185.89,4.1,4.0,0.298,5.8
74,2008,1,132.0,3,0.47,438.4519214,97.0,334,33.4,4,97.0,3.47,97.0,0.1,8513.629541,27.11,8.5,8.3,0.747,12.5
67,2006,1,1.0,1,1.82,534.5795695,78.0,956,61.4,1,75.0,8.83,78.0,0.1,5372.65899,0.46,4.7,4.6,0.733,13.2
48,2010,1,76.0,0,9.0,3189.754439,95.0,149,63.7,0,99.0,9.18,99.0,0.1,26917.75898,111.21,0.8,0.7,0.859,16.4
1,2007,1,9.0,1,5.58,32.24655228,98.0,22,51.7,1,99.0,6.1,98.0,0.1,363.13685,0.3,1.6,1.7,0.703,11.6
30,2007,1,259.0,2,0.16,9.087638194,75.0,0,2.1,2,75.0,4.93,75.0,0.1,72.759313,0.64,7.3,7.2,0.459,10.0
47,2009,1,271.0,41,1.76,30.72290501,94.0,101,24.9,60,94.0,5.17,94.0,2.1,186.76538,23.94,7.3,7.2,0.542,10.4
10,2013,1,23.0,0,14.66,1109.854619,98.0,16,61.1,1,98.0,6.7,98.0,0.1,7978.825443,94.66,2.0,2.0,0.796,15.7
7,2005,0,85.0,0,12.4,5992.588029,86.0,9,52.7,0,86.0,1.53,86.0,0.1,38242.4252,82.28,1.7,1.9,0.848,14.9
83,2013,1,46.0,62,1.16,5.813338496,78.0,8,21.8,87,78.0,5.9,78.0,5.1,65.985681,264.34,3.6,3.5,0.405,9.1
72,2012,1,235.0,30,0.87,59.97914461,7.0,2,19.0,42,71.0,3.46,7.0,0.4,443.9611,223.47,7.4,7.3,0.506,10.2
12,2005,1,191.0,0,6.25,365.799896,96.0,0,43.8,0,96.0,4.45,96.0,0.8,3933.332215,2.83,3.6,3.5,0.695,12.8
115,2009,1,174.0,10,0.3,35.71613793,93.0,0,35.9,12,93.0,5.93,93.0,0.2,666.3458569,74.73,3.7,3.8,0.601,11.1
93,2010,1,286.0,10,0.79,18.99961966,56.0,0,44.9,14,72.0,4.18,67.0,1.1,1366.879112,7.18,1.4,1.3,0.485,9.6
7,2004,0,86.0,0,12.1,5316.877456,83.0,15,52.2,0,83.0,1.56,83.0,0.1,36693.4262,81.72,1.7,1.9,0.841,14.7
86,2013,1,162.0,19,0.27,80.15505125,92.0,1861,18.0,24,92.0,5.69,92.0,0.1,688.6172788,27.99,16.1,16.5,0.545,12.3
6,2007,0,66.0,1,10.56,872.5986092,94.0,11,62.5,2,92.0,8.53,92.0,0.1,4991.98289,0.28,0.7,0.6,0.918,19.0
62,2014,1,113.0,4,0.41,63.8784522,98.0,20,64.8,4,98.0,7.45,98.0,0.1,466.94775,0.89,3.9,3.9,0.737,13.1
92,2012,1,12.0,1,6.95,201.7490628,85.0,0,55.6,1,87.0,7.25,85.0,0.1,1589.82713,37.73,1.9,1.9,0.765,12.8
105,2007,1,132.0,1,9.3,772.8700353,99.0,201,55.1,1,93.0,1.2,94.0,0.1,5458.121718,73.82,2.4,2.4,0.743,13.5
1,2015,1,74.0,0,4.6,364.9752287,99.0,0,58.0,0,99.0,6.0,99.0,0.1,3954.22783,0.29,1.2,1.3,0.762,14.2
66,2004,0,26.0,0,8.81,80.0328375,98.0,0,56.6,0,99.0,6.51,99.0,0.1,6351.8125,22.63,2.5,2.6,0.776,15.5
66,2005,0,216.0,0,9.92,86.9255399,99.0,2,57.0,0,99.0,6.37,99.0,0.1,7558.7426,22.39,2.5,2.5,0.791,15.9
75,2005,1,29.0,57,0.55,60.21211141,83.0,33,18.0,101,78.0,6.34,77.0,1.9,487.942556,127.99,9.9,9.7,0.338,5.8
72,2008,1,259.0,34,0.68,6.448762615,77.0,3,17.1,49,77.0,4.5,77.0,0.5,47.733254,199.96,7.8,7.7,0.491,9.4
72,2005,1,265.0,37,0.72,33.74786198,81.0,0,15.8,56,8.0,5.3,85.0,0.6,274.819723,183.37,8.1,8.0,0.473,8.9
42,2014,1,19.0,0,0.01,50.539484,99.0,0,61.9,0,99.0,4.49,99.0,0.1,546.3728,0.89,4.0,3.7,0.727,15.2
95,2011,1,133.0,9,4.83,759.5380695,91.0,0,52.9,12,91.0,4.93,91.0,0.2,5771.565878,297.6,1.1,1.1,0.721,13.4
37,2003,1,29.0,3,3.1,400.1342971,94.0,0,47.8,4,93.0,7.61,94.0,0.3,2519.737387,59.72,2.0,1.9,0.628,12.0
71,2002,0,95.0,0,12.91,910.5062778,95.0,0,55.2,0,99.0,8.27,99.0,0.1,5293.64115,4.46,1.0,0.9,0.86,13.5
125,2008,1,273.0,5,9.46,456.4586664,84.0,48,57.6,6,91.0,6.63,9.0,0.4,3891.37823,4.63,2.5,2.6,0.73,14.9
79,2006,1,125.0,40,5.11,980.2537444,98.0,23,57.2,47,98.0,5.83,98.0,0.1,8767.92258,11.92,1.8,1.7,0.723,12.2
115,2013,1,163.0,10,0.01,1.0419164,96.0,1,39.0,11,97.0,6.75,96.0,0.2,14.214412,8.18,3.6,3.7,0.617,11.2
71,2013,0,68.0,0,11.02,15515.75234,94.0,0,6.5,0,99.0,7.1,99.0,0.1,113751.85,0.54,0.9,0.9,0.892,13.9
67,2011,1,93.0,1,1.57,835.0626827,81.0,9,64.0,1,75.0,7.12,81.0,0.1,8734.9653,45.88,4.7,4.7,0.758,13.2
10,2002,1,262.0,1,12.23,145.4233629,99.0,14,55.3,1,99.0,6.47,99.0,0.1,1479.383142,98.66,2.5,2.7,0.687,13.6
105,2013,1,122.0,1,9.16,880.6403367,91.0,1,58.9,1,97.0,1.12,95.0,0.1,6353.826383,71.64,2.1,2.1,0.766,14.1
93,2001,1,331.0,11,0.68,93.37278497,59.0,4023,38.2,14,52.0,6.68,55.0,1.3,539.41528,57.16,1.5,1.5,0.422,6.6
31,2013,1,96.0,1,3.42,386.1379123,94.0,0,58.5,1,95.0,9.47,95.0,0.1,1569.66631,0.48,1.7,1.7,0.762,13.7
48,2004,1,81.0,0,9.56,287.6124519,92.0,1,59.9,1,95.0,8.3,95.0,0.1,21955.149,19.55,0.8,0.8,0.83,15.3
121,2005,1,14.0,3,1.37,379.5139945,97.0,15,52.2,4,98.0,5.57,98.0,0.1,3194.562243,1.12,6.4,6.3,0.683,13.9
112,2011,1,438.0,2,5.2,735.7090978,91.0,0,3.2,3,85.0,8.61,91.0,15.7,3934.27325,12.25,5.1,5.2,0.526,11.2
16,2013,1,286.0,2,0.01,1.117811275,95.0,1,36.8,2,96.0,5.84,95.0,2.8,77.625783,2.13,7.0,6.7,0.693,12.6
127,2003,1,183.0,25,1.54,28.52135777,99.0,85,36.4,30,99.0,5.17,98.0,0.3,396.129969,25.57,3.3,3.3,0.607,11.3
37,2014,1,181.0,2,2.52,665.7260253,93.0,0,55.4,2,93.0,6.77,94.0,0.2,3988.771871,62.81,1.6,1.6,0.676,13.2
47,2006,1,288.0,41,1.7,129.0263364,84.0,420,23.0,62,84.0,4.64,84.0,2.9,922.9351677,221.13,7.9,7.9,0.51,8.7
125,2002,1,256.0,6,4.89,115.738974,48.0,7587,55.4,7,99.0,6.25,99.0,0.9,879.475486,0.48,2.9,3.0,0.683,13.9
5,2009,1,137.0,1,3.96,201.1855461,93.0,0,5.7,1,94.0,4.55,93.0,0.1,2993.832531,28.89,2.0,2.1,0.725,11.9
42,2001,1,221.0,0,1.93,20.7119129,98.0,17,51.2,0,92.0,3.28,91.0,0.1,238.891729,8.14,4.3,4.0,0.683,13.2
14,2012,1,223.0,0,0.01,188.7373664,97.0,1,21.9,1,97.0,3.7,97.0,0.6,2422.816,7.53,16.1,16.7,0.581,12.3
108,2005,1,24.0,0,0.9,25.31155956,83.0,0,42.1,0,9.0,7.83,89.0,0.1,88.874858,4.7,1.3,1.3,0.465,8.3
5,2006,1,141.0,1,4.01,244.5352767,78.0,137,49.2,1,87.0,4.58,87.0,0.1,2158.299,0.3,2.0,2.1,0.692,11.2
66,2012,0,163.0,0,10.21,1356.022164,9.0,3,59.8,0,91.0,5.91,91.0,0.1,13822.8559,2.34,2.2,2.2,0.812,15.5
121,2003,1,17.0,4,1.34,321.7694175,92.0,22,5.6,4,95.0,5.36,95.0,0.1,2761.969249,99.4,6.4,6.3,0.667,13.5
130,2003,1,715.0,26,4.06,0.0,7.0,998,26.7,41,7.0,6.52,68.0,36.7,453.3511552,126.34,9.8,9.9,0.418,9.5
73,2004,1,615.0,40,1.11,58.13583343,89.0,1116,15.5,65,94.0,7.82,89.0,23.4,274.2256294,12.68,7.5,7.4,0.366,10.0
7,2008,0,76.0,0,12.0,8329.731655,83.0,448,54.2,0,83.0,1.6,83.0,0.1,51386.37665,83.21,1.7,1.9,0.864,15.1
83,2007,1,425.0,74,1.03,53.9502789,75.0,267,19.3,108,75.0,5.25,75.0,14.1,422.1461573,221.88,3.8,3.7,0.36,8.2
70,2012,0,176.0,0,15.14,1807.071336,93.0,0,6.9,0,93.0,6.67,93.0,0.1,14341.836,29.88,2.7,2.7,0.83,16.5
86,2009,1,183.0,25,0.22,6.19357029,89.0,189,15.9,32,93.0,6.41,89.0,0.2,48.7299,26.74,16.9,17.4,0.502,10.5
71,2006,0,85.0,0,11.98,15345.4907,95.0,8,57.5,0,99.0,7.75,99.0,0.1,89739.7117,4.73,0.9,0.9,0.88,13.5
6,2003,0,71.0,1,9.97,3829.550928,95.0,91,6.3,1,92.0,8.32,93.0,0.1,23465.38559,1.99,0.7,0.7,0.905,20.6
121,2002,1,19.0,4,1.17,262.8184944,93.0,98,49.7,5,96.0,5.32,96.0,0.1,2346.5937,98.64,6.5,6.4,0.662,13.3
35,2012,1,174.0,6,5.93,857.1307037,74.0,0,55.8,7,85.0,4.26,85.0,0.4,5968.876767,1.15,3.3,3.2,0.706,13.1
79,2001,1,126.0,52,4.86,13.31109532,97.0,3,53.2,62,97.0,5.35,97.0,0.1,731.378864,1.37,1.9,1.9,0.7,11.6
80,2001,1,266.0,2,2.87,61.84921903,95.0,10677,39.1,3,95.0,5.45,95.0,0.1,524.145924,24.2,2.5,2.6,0.588,9.4
80,2006,1,271.0,2,2.91,122.1206485,98.0,26,43.0,2,98.0,4.68,99.0,0.1,1334.651896,2.56,2.2,2.4,0.649,12.7
47,2010,1,267.0,40,1.69,195.9824626,94.0,641,25.5,59,94.0,5.33,94.0,1.9,1312.67557,24.51,7.1,7.0,0.547,10.5
78,2012,1,154.0,0,0.01,915.1859205,98.0,0,31.8,0,98.0,4.76,98.0,0.1,9291.227619,12.56,7.1,7.0,0.756,14.3
67,2001,1,11.0,1,2.19,510.6035166,8.0,8,58.6,1,8.0,1.9,8.0,0.1,5253.122599,33.6,4.9,4.7,0.0,15.0
70,2001,0,21.0,0,10.2,42.87208671,95.0,7,57.2,0,97.0,6.26,95.0,0.1,353.147337,3.48,3.3,3.3,0.757,14.7
66,2006,0,229.0,0,10.4,1099.248837,94.0,7,57.4,0,96.0,6.8,96.0,0.1,9667.9757,22.18,2.4,2.5,0.807,16.2
36,2008,1,139.0,7,3.76,197.9303077,93.0,1,49.3,9,94.0,5.66,96.0,0.1,4274.95265,144.48,1.3,1.2,0.698,13.0
54,2014,1,149.0,3,2.87,345.3776344,97.0,0,5.2,4,97.0,8.72,97.0,0.3,2242.711912,8.89,2.1,2.1,0.618,11.4
30,2005,1,266.0,2,0.24,69.9675435,68.0,912,19.2,2,67.0,4.32,68.0,0.1,621.93372,6.12,7.5,7.4,0.434,9.7
33,2008,0,62.0,0,12.01,239.6409938,93.0,1,56.8,0,97.0,6.89,97.0,0.1,3539.7488,1.82,0.9,1.0,0.844,13.7
75,2010,1,273.0,54,0.6,9.585584394,72.0,1719,2.7,91,77.0,6.35,73.0,1.5,78.377632,1.58,8.8,8.5,0.396,7.3
12,2009,1,184.0,0,6.85,549.8096097,97.0,0,46.3,0,98.0,5.81,97.0,0.3,4258.788611,3.14,3.5,3.4,0.7,12.7
98,2001,0,11.0,1,12.22,1657.328352,7.0,0,5.9,1,96.0,9.1,97.0,0.1,11729.14616,13.63,0.8,0.6,0.782,15.7
16,2001,1,679.0,2,5.48,306.9527349,87.0,1,3.5,4,97.0,5.73,97.0,37.2,3128.97793,17.55,11.8,11.8,0.56,11.8
112,2009,1,46.0,3,4.9,47.6164523,88.0,26,29.3,4,89.0,8.46,88.0,33.7,332.517125,1.19,5.8,5.9,0.519,10.8
74,2010,1,131.0,3,0.49,65.56659662,96.0,73,35.3,4,96.0,3.99,96.0,0.1,971.356987,281.12,8.2,8.0,0.764,12.8
123,2004,1,238.0,6,2.86,186.1013972,96.0,1,4.0,8,98.0,4.3,97.0,0.1,1453.917166,4.73,3.4,3.4,0.0,10.3
92,2001,1,124.0,2,5.43,7.320514461,98.0,0,46.9,2,95.0,7.72,99.0,0.1,446.372833,3.9,2.3,2.3,0.721,12.4
101,2010,1,26.0,16,7.92,63.78723633,97.0,121,18.3,23,93.0,7.91,97.0,2.3,563.491487,12.47,6.5,6.3,0.454,10.0
86,2003,1,22.0,38,0.2,2.79096532,2.0,13344,12.9,50,76.0,5.48,78.0,0.1,253.72412,24.96,18.0,18.6,0.457,9.2
112,2005,1,63.0,3,5.08,372.1651473,95.0,0,27.8,4,88.0,6.8,86.0,49.1,2873.862141,1.16,7.3,7.5,0.495,9.7
105,2005,1,135.0,1,9.6,503.1115947,65.0,2,53.9,1,98.0,8.7,98.0,0.1,3528.1318,7.45,2.5,2.6,0.73,13.2
20,2005,1,369.0,24,5.54,1.747440948,87.0,0,14.1,37,82.0,9.84,87.0,4.3,15.57434,74.23,8.2,8.3,0.286,5.6
12,2001,1,21.0,0,4.9,251.6586929,96.0,0,41.4,0,96.0,4.5,96.0,0.4,3419.275719,2.55,3.7,3.7,0.677,11.8
93,2012,1,284.0,10,0.01,31.6357652,68.0,0,46.4,13,81.0,4.55,74.0,1.0,271.318741,7.44,1.3,1.3,0.501,9.9
71,2009,0,76.0,0,11.42,2052.393076,95.0,0,58.8,0,96.0,8.11,99.0,0.1,13198.6693,4.98,0.9,0.9,0.888,13.5
48,2011,1,76.0,0,8.02,3192.887363,95.0,40,64.3,0,99.0,9.77,99.0,0.1,25916.29353,11.15,0.8,0.7,0.86,16.7
67,2007,1,98.0,1,1.72,8.906931168,8.0,373,61.9,1,75.0,8.9,8.0,0.1,614.271115,4.86,4.7,4.6,0.731,12.9
126,2006,1,117.0,1,6.58,1712.225506,95.0,0,58.9,1,95.0,11.17,95.0,0.1,5877.87678,3.33,1.6,1.6,0.756,15.2
95,2008,1,138.0,11,4.85,58.4989742,93.0,1,5.8,14,93.0,4.73,93.0,0.3,428.87811,28.64,1.2,1.2,0.7,13.2
5,2007,1,132.0,1,3.99,44.57219966,85.0,1,49.7,1,9.0,4.31,88.0,0.1,3138.8873,2.93,2.0,2.1,0.707,11.7
6,2006,0,66.0,1,10.31,6187.062017,95.0,0,62.0,2,92.0,8.49,92.0,0.1,36118.28381,0.27,0.7,0.6,0.915,20.3
37,2007,1,23.0,2,2.83,52.30172215,99.0,0,5.8,3,99.0,6.32,99.0,0.3,334.83817,6.83,1.8,1.7,0.657,12.9
73,2005,1,66.0,39,1.04,5.670640102,93.0,184,15.9,62,94.0,8.2,93.0,22.4,28.3673842,13.4,7.4,7.2,0.371,9.7
62,2002,1,129.0,4,0.54,259.1572375,95.0,19,55.5,4,95.0,9.68,95.0,0.1,1812.288374,52.87,3.9,3.9,0.712,13.0
98,2011,0,85.0,0,11.92,3108.288623,97.0,2,58.8,0,97.0,1.7,97.0,0.1,23196.18375,1.56,0.7,0.5,0.818,16.2
72,2007,1,261.0,35,0.71,55.43034455,84.0,0,16.7,51,83.0,4.98,84.0,0.6,377.8482928,194.34,7.9,7.8,0.483,9.1
99,2008,0,159.0,2,11.9,128.0805702,97.0,12,55.6,3,95.0,5.33,96.0,0.1,1136.47356,25.38,3.1,3.5,0.78,14.7
115,2011,1,166.0,10,0.32,51.9919227,96.0,1,37.4,12,97.0,5.98,96.0,0.2,834.5412953,78.16,3.7,3.7,0.608,11.1
63,2007,1,288.0,8,7.44,499.730412,94.0,13,47.3,9,94.0,3.19,93.0,0.1,6771.414797,154.84,2.4,2.5,0.754,14.7
31,2009,1,96.0,1,4.07,24.88720369,87.0,0,54.4,1,8.0,9.69,86.0,0.1,689.396224,44.88,1.9,1.8,0.747,13.1
11,2012,0,78.0,0,10.08,664.4738975,98.0,109,62.6,1,99.0,1.54,99.0,0.1,4474.5717,111.28,0.9,0.9,0.886,16.2
20,2011,1,321.0,22,4.16,3.595980333,96.0,129,16.6,33,95.0,8.58,96.0,1.5,26.479973,0.94,7.6,7.6,0.385,9.9
74,2009,1,131.0,3,0.47,431.5452472,96.0,153,34.4,4,97.0,3.97,97.0,0.1,7326.744435,27.65,8.3,8.2,0.756,12.6
98,2007,0,94.0,0,12.57,333.3569124,97.0,0,55.7,0,96.0,9.62,97.0,0.1,2278.5845,15.43,0.7,0.5,0.797,15.4
31,2000,1,98.0,1,4.34,94.17819458,89.0,0,45.4,1,8.0,7.12,88.0,0.1,388.363689,39.25,2.4,2.3,0.702,11.6
99,2010,0,153.0,2,9.0,983.2518091,98.0,193,56.9,2,94.0,5.83,94.0,0.1,8297.483621,22.47,3.0,3.2,0.797,15.8
76,2012,0,58.0,0,7.67,343.123395,93.0,0,68.4,0,99.0,9.95,99.0,0.1,2193.8836,4.19,0.8,0.7,0.821,14.1
37,2000,1,218.0,4,2.79,353.6690328,99.0,0,45.3,5,98.0,8.17,99.0,0.4,2238.4116,58.68,2.1,2.0,0.607,11.3
11,2000,0,11.0,1,11.21,287.2084529,6.0,0,58.1,1,96.0,8.12,95.0,0.1,2327.4591,1.25,0.8,0.8,0.869,18.0
36,2004,1,148.0,8,3.65,16.37920405,88.0,0,46.5,9,9.0,6.22,88.0,0.3,278.557892,13.6,1.5,1.3,0.682,12.7
66,2014,0,156.0,0,0.01,1542.635979,92.0,36,6.7,0,92.0,5.88,92.0,0.1,15725.1374,19.94,2.2,2.2,0.822,16.0
88,2012,1,157.0,2,3.63,334.8174246,98.0,0,51.7,3,99.0,8.4,98.0,0.1,1792.3845,5.88,1.8,1.7,0.625,11.5
33,2002,0,68.0,0,11.68,1128.050886,88.0,0,53.8,0,98.0,6.12,98.0,0.1,16372.29152,9.77,0.9,1.0,0.805,12.5
123,2005,1,248.0,6,2.85,2.19888585,99.0,0,4.7,8,99.0,3.51,99.0,0.1,174.51475,47.55,3.4,3.4,0.0,10.3
79,2014,1,122.0,31,5.26,168.173753,84.0,3,62.8,36,87.0,6.3,87.0,0.1,1452.27766,12.42,1.6,1.5,0.754,13.1
121,2014,1,12.0,3,1.39,604.8701316,98.0,15,6.2,3,98.0,7.0,98.0,0.1,4271.68172,11.14,6.5,6.4,0.722,14.7
35,2001,1,188.0,7,6.13,340.0239945,66.0,113,44.1,9,71.0,5.59,72.0,2.5,2862.154836,86.97,3.8,3.6,0.656,12.3
14,2004,1,263.0,1,0.96,2.586698228,89.0,3,16.1,1,9.0,4.41,89.0,0.3,197.45788,0.64,18.0,18.8,0.0,8.8
47,2013,1,254.0,38,0.01,28.66897829,9.0,319,27.3,55,91.0,4.63,9.0,0.9,1814.492297,263.46,6.6,6.4,0.57,11.5
78,2001,1,177.0,0,4.38,70.15536981,92.0,0,25.8,0,93.0,3.87,92.0,0.1,3792.182152,11.96,8.0,8.0,0.673,12.2
52,2008,1,218.0,1,7.32,493.3279293,93.0,0,4.9,1,93.0,7.46,93.0,0.8,2576.124957,7.46,5.6,5.4,0.618,10.7
18,2012,0,139.0,1,10.99,851.450672,95.0,1,63.9,1,95.0,7.11,95.0,0.1,7378.25539,7.36,1.9,1.9,0.778,14.3
98,2013,0,79.0,0,10.0,2698.01817,98.0,1,6.2,0,98.0,9.55,98.0,0.1,21618.73534,14.57,0.7,0.5,0.827,16.3
72,2003,1,268.0,40,0.93,37.12894787,61.0,62233,15.0,60,65.0,4.81,66.0,0.7,316.7998965,172.79,8.3,8.3,0.457,8.5
79,2002,1,127.0,49,4.77,12.1859723,97.0,0,54.1,58,98.0,5.52,97.0,0.1,716.8219,14.36,1.9,1.8,0.703,11.6
47,2002,1,31.0,42,1.6,3.336437969,8.0,12289,2.7,63,8.0,3.7,78.0,3.5,39.484473,199.25,8.8,8.8,0.484,7.6
92,2013,1,118.0,1,6.89,1694.467075,8.0,0,56.3,1,81.0,8.9,8.0,0.1,11685.97983,38.38,1.9,1.9,0.773,12.9
115,2004,1,177.0,11,0.38,2.093721752,81.0,4,33.0,13,82.0,5.7,86.0,0.3,39.281834,67.13,3.9,3.9,0.563,10.5
18,2007,0,157.0,1,10.89,591.5100978,95.0,1,6.9,1,95.0,6.41,95.0,0.1,5932.899677,75.45,2.1,2.2,0.755,13.5
125,2009,1,231.0,5,8.71,324.5491348,66.0,0,58.0,6,74.0,7.8,71.0,0.3,2545.48341,0.47,2.5,2.6,0.734,14.9
130,2002,1,73.0,25,4.43,0.0,73.0,304,26.3,40,73.0,6.53,71.0,39.8,57.34834,1.26,1.2,1.3,0.427,10.0
95,2012,1,129.0,9,5.14,885.9858185,95.0,0,53.6,11,94.0,5.18,95.0,0.1,6387.785281,31.59,1.1,1.1,0.725,13.4
93,2014,1,278.0,10,0.01,208.2311603,67.0,2299,47.9,13,64.0,4.26,73.0,0.7,2182.716565,77.56,1.3,1.3,0.511,10.0
130,2010,1,527.0,29,5.21,53.30858081,9.0,9696,29.4,44,89.0,5.37,89.0,15.7,713.63562,14.86,7.1,7.0,0.436,10.0
105,2006,1,133.0,1,8.58,541.8243468,93.0,2,54.5,1,97.0,8.99,92.0,0.1,4129.758741,74.12,2.5,2.5,0.739,13.4
98,2012,0,81.0,0,11.96,331.457035,98.0,23,59.5,0,98.0,9.74,98.0,0.1,2577.4264,15.15,0.7,0.5,0.824,16.3
62,2005,1,127.0,4,0.55,27.44252286,95.0,28,57.8,4,95.0,8.88,95.0,0.1,223.83787,57.14,3.9,3.8,0.73,13.8
16,2005,1,566.0,2,6.37,629.8425643,92.0,5,32.7,3,96.0,5.62,96.0,20.6,5351.253732,18.56,1.0,9.9,0.593,11.9
18,2004,0,157.0,1,10.96,384.1473028,94.0,0,59.1,1,94.0,7.9,95.0,0.1,3381.57837,7.72,2.3,2.3,0.738,13.3
123,2011,1,217.0,7,2.55,490.4181326,97.0,0,45.0,8,97.0,1.98,97.0,0.1,5649.978486,5.17,3.2,3.3,0.665,10.6
1,2009,1,91.0,1,5.79,348.0559517,98.0,0,53.5,1,98.0,5.79,98.0,0.1,4114.136545,29.28,1.5,1.6,0.721,12.2
35,2014,1,154.0,6,5.92,1088.244952,89.0,0,57.9,7,9.0,4.38,91.0,0.3,6268.692122,1.46,3.3,3.2,0.712,13.2
115,2007,1,181.0,10,0.35,2.272404904,84.0,2,34.7,12,85.0,5.35,86.0,0.3,52.35956,71.52,3.8,3.8,0.586,10.9
42,2003,1,22.0,0,1.76,253.8196705,99.0,305,53.2,0,95.0,3.35,94.0,0.1,2835.973972,8.17,4.2,3.9,0.689,13.3
105,2008,1,132.0,1,9.54,96.33237912,93.0,2,55.8,1,95.0,1.5,95.0,0.1,671.773913,7.35,2.3,2.4,0.749,13.5
54,2002,1,169.0,6,3.09,154.8636161,94.0,0,4.4,7,95.0,7.28,95.0,1.5,1132.8721,68.63,2.7,2.6,0.561,10.1
108,2002,1,22.0,0,1.08,156.2847968,75.0,0,39.6,0,78.0,6.9,78.0,0.1,784.9562874,4.35,1.4,1.4,0.446,7.3
8,2002,1,146.0,7,0.55,39.33253687,5.0,4353,43.1,9,8.0,4.47,76.0,0.1,763.73858,8.17,3.1,3.1,0.651,10.6
120,2003,1,191.0,0,5.53,78.72216127,76.0,0,36.0,1,91.0,5.13,91.0,0.5,884.518666,1.28,6.4,6.9,0.729,12.0
30,2012,1,237.0,2,0.01,78.39008571,89.0,1,22.6,2,85.0,7.11,86.0,0.8,788.632653,7.24,6.9,6.7,0.484,10.8
12,2013,1,18.0,0,6.56,629.2018591,95.0,0,49.3,0,95.0,5.79,95.0,0.2,4688.538443,3.44,3.4,3.4,0.706,12.9
52,2009,1,218.0,0,7.49,466.6693698,98.0,0,41.6,1,97.0,7.32,98.0,0.3,2716.35256,7.46,5.6,5.4,0.618,10.5
14,2009,1,232.0,1,0.17,27.48907048,93.0,6,19.5,1,93.0,6.3,93.0,0.4,177.234497,7.14,16.8,17.5,0.0,10.9
10,2000,1,247.0,1,12.98,24.24947846,7.0,21,54.4,1,99.0,6.13,99.0,0.1,1276.28834,9.98,2.7,2.8,0.675,13.1
5,2002,1,134.0,1,2.86,57.17810403,91.0,40,47.8,1,96.0,5.4,94.0,0.1,783.261699,3.34,2.1,2.1,0.645,10.8
71,2012,0,7.0,0,11.34,2284.58215,94.0,2,6.1,0,99.0,7.18,99.0,0.1,16749.136,0.54,0.9,0.9,0.892,13.9
